0.29815	0.675	0.015152	0	0.22351	0.11761	0.85039	0.94094	0.62992	0.0948	0
0.56328	0.85833	0.090909	0.23622	0.29974	0.74203	0.79921	0.92913	0.67717	0.24592	0
0.64182	0.21111	0.15152	0.030064	0.22093	0.40466	0.91339	0.87402	0.47638	0.49463	0
0.42671	0.35	0.16667	0.04796	0.23385	0.2997	0.93701	0.91732	0.48819	0.57842	1
0.4012	0.97778	0.22727	0.04796	0.25452	0.21695	0.75984	0.83858	0.62205	0.36819	1
0.42971	0.22778	0.10606	0.085898	0.22997	0.28242	0.90551	0.89764	0.51969	0.1698	1
0.6078	0.45	0.22727	0.1675	0.28424	0.67908	0.91732	0.95669	0.53543	0.25749	0
0.36568	0.75	0.015152	0.15032	0.31137	0.16903	0.85039	0.93701	0.62992	0.23073	1
0.6073	0.75	0.33333	0.042949	0.25452	0.32556	0.62205	0.94882	0.86614	0.089502	1
0.10805	0.98889	0.33333	0.14388	0.43669	0.032036	0.70472	0.76378	0.58268	0.067475	0
0.63782	0.30278	0.15152	0.22405	0.36434	0.32275	0.93701	0.90157	0.47638	0.23602	0
0.72936	0.98333	0.36364	0.21475	0.26873	0.30799	0.67323	0.74409	0.59055	0.422	0
0.43872	0.24444	0.28788	0.042949	0.2261	0.046368	0.96063	0.81102	0.33071	0.063293	0
0.18659	0.43056	0.51515	0.085898	0.2907	0.22243	0.93307	0.87008	0.33465	0.013244	0
0.50925	0.26667	0.25758	0.13028	0.22351	0.061402	0.96457	0.84252	0.3622	0.23839	1
0.58429	0.11944	0.18182	0.042949	0.22868	0.21962	0.87402	0.83858	0.48425	0.15224	0
0.69935	0.75	0.12121	0.58125	0.30879	0.51328	0.78346	0.95669	0.72047	0.36414	0
0.50075	0.125	0.060606	0.030064	0.2261	0.43684	0.87008	0.90551	0.57087	0.58176	1
0.64332	0.0083333	0.13636	0.10737	0.23643	0.067585	0.81496	0.87402	0.59843	0.33417	1
0.56328	0.925	0.30303	0.49034	0.31266	0.78643	0.66535	0.82283	0.69685	0.24634	1
0.61681	0.086111	0.090909	0	0.22351	0.22847	0.8622	0.89764	0.57087	0.4351	0
0.6093	0.49167	0.21212	0.19828	0.31266	0.50162	0.88976	0.97244	0.59055	0.37558	0
0.72886	0.14444	0.19697	0.021475	0.22351	0.34439	0.88976	0.83071	0.45276	0.57145	0
0.33517	0.11944	0.5	0.22835	0.38114	0.18168	0.80709	0.58268	0.2126	0.091315	0
0.37669	0.052778	0.25758	0.12527	0.31654	0.18856	0.81102	0.79921	0.51181	0.091315	0
0.66983	0.055556	0.16667	0.44238	0.33333	0.48138	0.83465	0.85433	0.55118	0.49882	0
0.74187	0.325	0.21212	0.28633	0.30103	0.29408	0.95669	0.8937	0.43307	0.33487	0
0.68234	0.81389	0.22727	0.21904	0.3385	0.17732	0.69291	0.9252	0.78346	0.29876	0
0.52876	0.55	0.030303	0.40802	0.22739	0.51286	0.85827	0.94882	0.62598	0.5635	1
0.66233	0.41111	0.10606	0.1947	0.28682	0.13489	0.90551	0.94488	0.55906	0.29123	0
0.56128	0.063889	0.18182	0.34431	0.35013	0.34537	0.83465	0.84252	0.53543	0.21999	0
0.55278	0.875	0.21212	0.077309	0.2261	0.20233	0.72047	0.89764	0.72835	0.17413	1
0.64132	0.072222	0.28788	0.15605	0.2907	0.54335	0.8189	0.76772	0.46063	0.28802	0
0.43322	0.022222	0.24242	0.10952	0.26744	0.24814	0.7874	0.81496	0.55906	0.16646	1
0.51376	0.17222	0.060606	0.2713	0.2739	0.57145	0.87795	0.91339	0.57087	0.81402	1
0.46773	0.080556	0.21212	0.25125	0.31654	0.34397	0.84252	0.8189	0.49606	0.34574	1
0.69235	0.11667	0.19697	0.030064	0.22351	0.62906	0.87402	0.83071	0.48031	0.497	0
0.35868	0.125	0.10606	0.10737	0.21576	0.036251	0.87402	0.88189	0.53937	0.18458	1
0.64082	0.55833	0.10606	0.26127	0.29716	0.018828	0.85433	0.97244	0.64961	0.26195	1
0.4082	0.93056	0.30303	0.04796	0.24806	0.23086	0.66929	0.82283	0.69291	0.16743	1
0.63532	0.60833	0.18182	0.44238	0.34238	0.28551	0.81102	0.98819	0.70866	0.1178	1
0.54427	0.11389	0.075758	0.17681	0.31395	0.092736	0.87008	0.89764	0.56299	0.25749	0
0.67034	0.325	0.15152	0	0.22351	0.32795	0.93307	0.90945	0.48819	0.56601	0
0.56328	0.35	0.21212	0.26557	0.37597	0.829	0.95669	0.90157	0.44094	0.58915	1
0.51126	0.069444	0.31818	0.064424	0.23773	0.17283	0.80709	0.74409	0.44882	0.28705	1
0.61131	0.16389	0.31818	0.09592	0.26744	0.69496	0.90945	0.75197	0.33071	0.38924	0
0.51126	0.88611	0.5	0.1718	0.36693	0.088942	0.47244	0.75197	0.79134	0.15558	0
0.45123	0.10556	0.21212	0.04796	0.23902	0.42237	0.8622	0.8189	0.47638	0.3212	1
0.5923	0.19167	0.19697	0.36578	0.30491	0.19531	0.91732	0.84252	0.43307	0.34379	1
0.53177	0.11944	0.13636	0.28633	0.23514	0.64465	0.87402	0.87008	0.52756	0.58734	1
0.71936	0.43333	0.22727	0.40802	0.34625	0.39328	0.9252	0.94882	0.51969	0.15558	1
0.57329	0.31111	0.30303	0.16321	0.32558	0.76437	0.98425	0.84646	0.33071	0.2041	1
0.50475	0.84444	0.37879	0.21546	0.30749	0.32261	0.56299	0.85827	0.83071	0.21957	1
0.34867	0.40278	0.25758	0.12527	0.31783	0.26135	0.94882	0.9252	0.46457	0.1079	0
0.69435	0.35278	0.15152	0.21904	0.30103	0.29198	0.93307	0.92126	0.49606	0.24927	0
0.57479	0.90278	0.27273	0.32283	0.34238	0.7624	0.67717	0.85433	0.72047	0.18904	1
0.46373	0.21389	0.075758	0.13744	0.24548	0.43249	0.8937	0.90551	0.54331	0.73609	1
0.61631	0.18889	0.12121	0.030064	0.22481	0.30167	0.90157	0.87795	0.5	0.2501	0
0.29965	0.40556	0.40909	0.04796	0.26744	0.14796	0.96457	0.88189	0.35039	0.099819	0
0.51476	0.85	0.22727	0.2985	0.30233	0.27821	0.69291	0.90551	0.75984	0.19727	1
0.57529	0.43611	0.21212	0.22835	0.2907	0.56302	0.9252	0.94882	0.52756	0.35229	1
0.46973	0.31111	0.27273	0.09592	0.26744	0.28355	0.97638	0.8622	0.36614	0.13899	0
0.56228	0.041667	0.10606	0.042949	0.22351	0.3878	0.84252	0.88583	0.58268	0.23338	1
0.65533	0.44444	0.19697	0.11596	0.25452	0.15737	0.91732	0.95276	0.53937	0.27645	0
0.49475	0.96667	0.43939	0.085898	0.26357	0.018828	0.59843	0.70472	0.61417	0.13021	0
0.37719	0.077778	0.12121	0.021475	0.22481	0.47745	0.85433	0.87795	0.55512	0.38185	0
0.35568	0.87222	0.19697	0.18325	0.28941	0.24968	0.72441	0.90157	0.72835	0.26934	1
0.69285	0.083333	0.13636	0.32785	0.2739	0.44078	0.85827	0.86614	0.54331	0.53241	0
0.28664	0.36389	0.27273	0.09592	0.27261	0.064493	0.9685	0.8937	0.40157	0.13021	0
0.38469	0.10556	0.25758	0	0.22351	0.1814	0.85827	0.79528	0.44882	0.078628	0
0.29715	0.91389	0.060606	0.13744	0.27907	0.11451	0.82677	0.9252	0.64173	0.15977	0
0.70485	0.80278	0.25758	0.22405	0.30233	0.079247	0.66929	0.92913	0.80709	0.14053	0
0.62231	0.13889	0.24242	0.17323	0.24548	0.44583	0.88583	0.80315	0.4252	0.4411	0
0.68934	0.85	0.22727	0.36722	0.30491	0.10201	0.70079	0.90945	0.75591	0.097867	0
0.54177	0.55	0.015152	0.021475	0.22868	0.54812	0.85827	0.94094	0.61811	0.2692	0
0.72286	0.98056	0.24242	0.3393	0.33592	0.47436	0.75197	0.83071	0.61417	0.3792	0
0.57279	0.475	0.13636	0.42949	0.37597	0.23057	0.88976	0.96063	0.59055	0.2798	1
0.52926	0.05	0.030303	0.30136	0.54005	0.16706	0.85433	0.92126	0.6063	0.11237	0
0.1986	0.26667	0.39394	0.021475	0.24419	0.073767	0.98819	0.75984	0.21654	0.099401	0
0.14207	0.97222	0.19697	0.10737	0.34496	0.14753	0.76772	0.85433	0.62992	0.050885	0
0.53377	0.54167	0.16667	0.25054	0.26227	0.81607	0.85827	0.98425	0.64961	0.85222	1
0.66133	0.28611	0.18182	0.36578	0.39793	0.063229	0.94488	0.88583	0.44488	0.25931	1
0.3912	0.27222	0.21212	0.28776	0.36563	0.13657	0.95669	0.8622	0.40157	0.053534	1
0.68784	0.38611	0.24242	0.2126	0.29199	0.24434	0.95276	0.91732	0.45276	0.19016	0
0.74237	0.46944	0.15152	0.12527	0.19767	0.41408	0.89764	0.96063	0.58268	0.086993	0
0.50075	0.48889	0.36364	0.085898	0.26227	0.56386	0.88189	0.96457	0.54724	0.19113	1
0.63732	0.15	0.12121	0.18253	0.27907	0.72081	0.88583	0.87402	0.51181	0.44863	0
0.54127	0.24444	0.33333	0.23694	0.39922	0.39216	0.9685	0.78346	0.27953	0.17831	1
0.66383	0.81667	0.33333	0.25841	0.36434	0.61936	0.6063	0.90157	0.83858	0.17594	0
0.57779	0.086111	0.15152	0.077309	0.23127	0.31699	0.85827	0.8622	0.53543	0.14792	0
0.6038	0.6	0.030303	0.4753	0.26615	0.22622	0.85433	0.94882	0.63386	0.35592	1
0.67334	0.025	0.21212	0.32785	0.35142	0.14753	0.80315	0.83465	0.56693	0.31772	0
0.56428	0.22778	0.030303	0.18325	0.27261	0.51904	0.87008	0.92913	0.59449	0.266	1
0.66633	0.11111	0.16667	0.04796	0.22481	0.17156	0.87008	0.85039	0.50394	0.20047	0
0.75138	0.29444	0.15152	0.19184	0.2739	0.26907	0.93701	0.89764	0.47244	0.45281	0
0.41071	0.77222	0.21212	0.021475	0.2261	0.22847	0.7126	0.95276	0.7874	0.10595	0
0.41771	0.91944	0.22727	0.042949	0.24548	0.18112	0.72441	0.87008	0.69291	0.30113	1
0.53477	0.011111	0.19697	0.042949	0.24031	0.32134	0.79921	0.84646	0.58661	0.25889	0
0.55328	0.54722	0.39394	0.18468	0.323	0.24575	0.79921	0.98819	0.65748	0.31995	1
0.74987	0.81111	0.16667	0.34646	0.24677	0.4596	0.74409	0.93701	0.74409	0.23839	0
0.65083	0.76667	0.18182	0.09592	0.28036	0.36729	0.73622	0.95669	0.76772	0.12212	1
0.3902	0.15833	0.22727	0.39585	0.10982	0.16678	0.90157	0.81496	0.4252	0.5405	1
0.6088	0	0.075758	0.17323	0.23773	0.73191	0.83858	0.90945	0.61417	0.36317	0
0.55328	0.39444	0.12121	0.021475	0.21964	0.71069	0.91339	0.93701	0.54331	0.083647	1
0.28914	0.52778	0.48485	0.042949	0.24548	0.20528	0.79134	0.96063	0.60236	0.092848	0
0.58129	0.15	0.030303	0.030064	0.22481	0.12533	0.86614	0.92126	0.59055	0.31883	1
0.34067	0.925	0.075758	0.28633	0.42248	0.13489	0.8189	0.91732	0.64567	0.18012	1
0.58129	0.74444	0.33333	0.2985	0.49483	0.2154	0.62598	0.95669	0.86614	0.046145	1
0.63482	0.038889	0.15152	0.1947	0.24806	0.57946	0.82677	0.85827	0.56693	0.26377	1
0.77689	0.38889	0.060606	0.54975	0.12016	0.1096	0.88976	0.93701	0.57874	0.052837	0
0.55478	0.69444	0.075758	0.45168	0.32041	0.85415	0.82283	0.95669	0.67717	0.84553	1
0.75238	0.33889	0.090909	0.030064	0.2261	0.35183	0.90551	0.9252	0.54331	0.17468	0
0.67984	0.28056	0.12121	0.35576	0.26098	0.68807	0.91732	0.90551	0.50787	0.33194	0
0.21111	0.083333	0.22727	0.26199	0.4031	0.12393	0.84252	0.80709	0.48425	0.14931	0
0.65983	0.055556	0.13636	0.22405	0.17829	0.39975	0.84252	0.87008	0.56299	0.20424	0
0.53327	0.0083333	0.15152	0.042949	0.23773	0.40368	0.81496	0.87008	0.59843	0.16492	1
0.1906	0.16944	0.030303	0	0.22351	0.22509	0.87008	0.92126	0.58661	0.11264	0
0.71486	0.84167	0.16667	0.085898	0.23902	0.21905	0.74803	0.9252	0.72835	0.20117	0
0.71686	0.81111	0.28788	0.23121	0.3553	0.61444	0.64567	0.91732	0.8189	0.34044	0
0.34117	0.45833	0.10606	0.021475	0.2261	0.16271	0.88976	0.95276	0.59055	0.28287	0
0.56178	0.1	0.13636	0.37509	0.23256	0.46031	0.86614	0.87008	0.53543	0.81082	0
0.68584	0.66111	0.10606	0.39155	0.32687	0.090769	0.81496	0.9685	0.69685	0.062875	0
0.63332	0.13333	0.10606	0.14388	0.27649	0.72601	0.87795	0.88189	0.53543	0.43664	0
0.47024	0.33056	0.090909	0.32283	0.24289	0.24926	0.90945	0.9252	0.53937	0.14847	1
0.35718	0.56944	0.56061	0.15462	0.39793	0.043979	0.67717	0.95669	0.70079	0.13411	1
0.55278	0.26944	0.21212	0.25841	0.33463	0.23943	0.95276	0.8622	0.40945	0.39816	1
0.70785	0.2	0.28788	0.21475	0.34238	0.19081	0.93701	0.78346	0.33071	0.34086	1
0.69335	0.37778	0.28788	0.042949	0.23514	0.52817	0.9685	0.90157	0.40945	0.5635	0
0.72336	0.0027778	0.27273	0.26557	0.26098	0.14037	0.75197	0.79528	0.5748	0.34867	0
0.64032	0.99167	0.075758	0.39585	0.19121	0.5789	0.83465	0.90945	0.61417	0.61508	0
0.62781	0.81667	0.13636	0.021475	0.22739	0.5626	0.77165	0.93701	0.71654	0.24481	0
0.56228	0.125	0.12121	0.021475	0.2261	0.53351	0.87795	0.87402	0.52756	0.22376	1
0.74687	0.89444	0.33333	0.47674	0.4832	0.42026	0.62205	0.83071	0.74803	0.092151	0
0.68934	0.15556	0.045455	0	0.22351	0.4374	0.87402	0.91339	0.5748	0.39732	0
0.53677	0.26111	0.28788	0.29205	0.38114	0.057328	0.97244	0.81496	0.3189	0.19462	1
0.64782	0.32222	0.13636	0.030064	0.22868	0.6507	0.92913	0.90945	0.49606	0.41238	0
0.66083	0.325	0.10606	0	0.22351	0.39975	0.91732	0.91732	0.51969	0.35257	0
0.54427	0.475	0.48485	0.53686	0.37726	0.60629	0.87795	0.9252	0.46457	0.21051	1
0.65033	0.077778	0.21212	0.1718	0.23773	0.75931	0.84252	0.82283	0.50394	0.32929	1
0.1966	0.17778	0.22727	0.12885	0.31654	0.21877	0.91732	0.81496	0.40551	0.017705	0
0.77489	0.97778	0.19697	0.71081	0.42765	0.1755	0.77165	0.85433	0.62205	0.25819	0
0.61531	0.80833	0.25758	0.13601	0.21447	0.42869	0.67323	0.9252	0.80315	0.21302	1
0.49775	0.12778	0.33333	0.13601	0.30879	0.57791	0.86614	0.73228	0.35433	0.14304	1
0.68784	0.43611	0.19697	0.24266	0.28036	0.55613	0.92126	0.94882	0.53543	0.27032	0
0.71936	0.11389	0.21212	0.22405	0.35659	0.50372	0.87008	0.8189	0.4685	0.28914	0
0.44322	0.88611	0.21212	0.10737	0.2584	0.22819	0.71654	0.88976	0.72047	0.16715	0
0.72136	0.088889	0.045455	0.042949	0.21576	0.64044	0.8622	0.91339	0.59055	0.56099	0
0.52776	0.86389	0.45455	0.042949	0.27132	0.081073	0.50394	0.80315	0.82283	0.23561	1
0.42021	0.088889	0.24242	0.16321	0.29328	0.14753	0.84646	0.80315	0.48031	0.25666	1
0.38319	0.26389	0.28788	0.25054	0.32817	0.14486	0.97244	0.8189	0.3189	0.20187	1
0.38719	0.44444	0.24242	0.042949	0.23773	0.15456	0.9252	0.95276	0.51969	0.88638	1
0.3922	0.125	0.075758	0.068003	0.23514	0.021498	0.87402	0.89764	0.55906	0.078071	1
0.54477	0.875	0.27273	0	0.22351	0.088942	0.66535	0.87402	0.75591	0.15628	1
0.72836	0.975	0.33333	0.19828	0.26615	0.3094	0.68504	0.77165	0.61417	0.42102	0
0.67884	0.20833	0.045455	0.40372	0.26873	0.81846	0.87795	0.92126	0.57874	0.36024	1
0.58879	0.16389	0.16667	0.088762	0.2416	0.29029	0.89764	0.85433	0.47244	0.18653	1
0.62531	0.10556	0.31818	0.37509	0.47804	0.32275	0.84646	0.74409	0.3937	0.30977	0
0.67184	0.43611	0.24242	0.12169	0.26615	0.52944	0.92913	0.94882	0.50787	0.25122	1
0.25813	0.9	0.090909	0	0.22351	0.084024	0.80315	0.91732	0.66142	0.18793	1
0.38519	0.7	0.15152	0.28275	0.48579	0.29999	0.77559	0.97244	0.74016	0.053534	0
0.67184	0.15278	0.090909	0.28919	0.20026	0.76774	0.88189	0.8937	0.54724	0.26683	0
0.46473	0.96389	0.19697	0.021475	0.23643	0.53576	0.76378	0.85827	0.6378	0.76537	1
0.65383	0.18611	0.10606	0.17681	0.24677	0.78081	0.89764	0.88976	0.51969	0.25931	0
0.66333	0.175	0.045455	0.077309	0.23643	0.48391	0.87402	0.91732	0.5748	0.64589	0
0.47224	0.94167	0.24242	0.28776	0.40698	0.18814	0.72441	0.84646	0.66535	0.16743	1
0.4052	0.61111	0.18182	0.04796	0.23902	0.26402	0.81102	0.98819	0.70866	0.24676	0
0.55228	0.70278	0.10606	0.15462	0.22481	0.8023	0.80315	0.96457	0.70472	0.27813	0
0.71886	0.76667	0.030303	0.10737	0.25711	0.86736	0.83858	0.94094	0.64567	0.05688	0
0.42721	0.036111	0.060606	0.060845	0.24806	0.33624	0.84646	0.90945	0.59843	0.6452	1
0.47174	0.075	0.40909	0.068003	0.24935	0.20767	0.77559	0.67717	0.38583	0.2469	1
0.49275	0.11667	0.27273	0.09592	0.27003	0.58086	0.86614	0.77559	0.41732	0.15335	1
0.45073	0.95833	0.19697	0.085898	0.23256	0.28776	0.76378	0.8622	0.64173	0.091733	1
0.68034	0.48333	0.21212	0.37509	0.22997	0.089363	0.8937	0.9685	0.58268	0.33333	1
0.67634	0.125	0.075758	0.26915	0.33204	0.31123	0.87402	0.89764	0.55906	0.47177	0
0.63382	0.38889	0.19697	0.1718	0.19509	0.8727	0.94094	0.92913	0.49213	0.16158	0
0.68084	0.36389	0.30303	0.19828	0.32946	0.33694	0.97244	0.88976	0.38583	0.44709	0
0.41421	0.25278	0.18182	0.04796	0.20801	0.17718	0.94094	0.86614	0.42913	0.29472	1
0.48124	0.058333	0.40909	0.15605	0.25194	0.12295	0.75197	0.67717	0.41339	0.14819	0
0.65583	0.95	0.045455	0.62419	0.34496	0.21414	0.83858	0.9252	0.62598	0.35564	0
0.64632	0.36111	0.060606	0.15605	0.24289	0.62512	0.88976	0.93307	0.57087	0.26516	0
0.26113	0.12778	0.33333	0.2398	0.40052	0.1984	0.86614	0.72835	0.35039	0.087969	0
0.70185	0.57222	0.090909	0.10737	0.26098	0.18266	0.85039	0.9685	0.64961	0.14206	0
0.41771	0.42222	0.36364	0.10737	0.25065	0.16046	0.94882	0.91732	0.42126	0.23101	1
0.50775	0.0055556	0.090909	0.21117	0.29845	0.33399	0.83465	0.90157	0.6063	0.29472	1
0.48274	0.047222	0.18182	0.09592	0.26615	0.4804	0.82677	0.84252	0.55118	0.81779	1
0.63032	0.23333	0.10606	0.021475	0.23127	0.4537	0.90551	0.89764	0.51575	0.44486	0
0.46923	0.79167	0.31818	0.042949	0.25969	0.28116	0.62598	0.9252	0.84252	0.16925	0
0.31716	0.11667	0.18182	0.33644	0.21447	0.13545	0.87402	0.84252	0.49606	0.55458	1
0.68384	0.46389	0.13636	0.021475	0.22093	0.20205	0.89764	0.96063	0.57874	0.36414	0
0.67134	0.05	0.13636	0.4481	0.2416	0.26008	0.83858	0.87008	0.56693	0.054371	0
0.45073	0.29722	0.090909	0.21546	0.22481	0.25882	0.90551	0.91732	0.53937	0.10665	1
0.6033	0.15556	0.075758	0.44238	0.30879	0.37994	0.87795	0.90157	0.55512	0.29123	0
0.27464	0.0027778	0.16667	0.10737	0.2584	0.077561	0.80709	0.86614	0.59843	0.18221	0
0.70585	0.43333	0.28788	0.38726	0.36434	0.15498	0.93701	0.93701	0.47638	0.26419	0
0.57479	0.75278	0.19697	0.33357	0.26098	0.19193	0.72441	0.96063	0.78346	0.20842	1
0.43222	0.96944	0.21212	0.021475	0.23385	0.31952	0.75984	0.85039	0.62992	0.57298	1
0.5998	0.18889	0.36364	0.12885	0.19251	0.096951	0.92913	0.73228	0.26772	0.12882	0
0.74587	0.2	0.10606	0.4073	0.29974	0.27919	0.89764	0.8937	0.52362	0.39732	1
0.76088	0.33056	0.15152	0.40515	0.31654	0.19053	0.93307	0.91339	0.49213	0.37697	0
0.92246	0.022222	0.13636	0.81603	0.60336	0.72137	0.82677	0.87795	0.59055	0.46675	0
0.63382	0.76667	0.34848	0.45097	0.47804	0.82296	0.59843	0.93307	0.87402	0.20103	1
0.72536	0.90278	0.33333	0.3078	0.37468	0.086834	0.63386	0.82677	0.73622	0.058553	0
0.63132	0.43056	0.21212	0.4345	0.33075	0.24884	0.9252	0.94882	0.51969	0.11418	1
0.45623	0.16944	0.13636	0.1947	0.27649	0.3701	0.8937	0.87402	0.50394	0.28078	1
0.58429	0.33889	0.39394	0.021475	0.21705	0.08852	0.99606	0.82283	0.25984	0.25261	0
0.75438	0.030556	0.28788	0.36507	0.45349	0.57707	0.77559	0.78346	0.5315	0.51457	0
0.72986	0.33333	0.28788	0.1675	0.28553	0.45904	0.98031	0.86614	0.35827	0.16158	0
0.58779	0.066667	0.19697	0.060845	0.23256	0.40466	0.83465	0.83465	0.52756	0.16311	1
0.64182	0.53889	0.19697	0.45097	0.23643	0.86891	0.85827	0.98425	0.64567	0.24383	1
0.78239	0.66111	0.090909	0.77452	0.45349	0.18126	0.82283	0.96457	0.6811	0.25972	0
0.51126	0.32222	0.13636	0	0.22351	0.16538	0.92913	0.90945	0.49606	0.082113	0
0.76688	0.0027778	0.34848	0.1947	0.35142	0.34973	0.7126	0.75197	0.55906	0.3502	0
0.65183	0.063889	0.13636	0.030064	0.23256	0.72952	0.84646	0.87008	0.55906	0.1468	0
0.58379	0.54444	0.10606	0.16321	0.20672	0.45075	0.8622	0.9685	0.6378	0.12408	1
0.65333	0.46389	0.075758	0.24266	0.23256	0.14402	0.88189	0.95276	0.59843	0.32385	0
0.6028	0.67222	0.075758	0	0.22351	0.23338	0.83071	0.95669	0.66929	0.28872	0
0.42871	0.34167	0.57576	0.12527	0.36951	0.18294	0.98819	0.7126	0.074803	0.1277	1
0.41221	0.041667	0.33333	0.26127	0.3385	0.19095	0.76772	0.74803	0.49606	0.38129	1
0.46573	0.35833	0.22727	0.042949	0.22739	0.084305	0.95669	0.90551	0.43701	0.025094	0
0.42521	0.019444	0.13636	0.34431	0.22481	0.15962	0.82283	0.87402	0.59055	0.28621	1
0.65483	0.16111	0.19697	0.10737	0.27003	0.71842	0.90157	0.83071	0.44488	0.16548	0
0.62731	0.038889	0.19697	0.26915	0.25323	0.51763	0.81496	0.83858	0.55512	0.61062	0
0.74487	0.99722	0.33333	0.2985	0.40827	0.31418	0.71654	0.75984	0.57087	0.1429	0
